Plot Title: MaunaluaBay_SiteN,,,,,,,,,
#,"Date Time, GMT-10:00","Temp, ¡C (LGR S/N: 10568564, SEN S/N: 10568564)","Intensity, Lux (LGR S/N: 10568564, SEN S/N: 10568564)",Coupler Attached (LGR S/N: 10568564),Coupler Detached (LGR S/N: 10568564),Stopped (LGR S/N: 10568564),End Of File (LGR S/N: 10568564),,
1,4/15/15 11:00,24.931,2583.4,,,,,,
2,4/15/15 11:30,25.028,4133.4,,,,,,
3,4/15/15 12:00,25.222,4133.4,,,,,,
4,4/15/15 12:30,25.319,5166.7,,,,,,
5,4/15/15 13:00,25.416,3788.9,,,,,,
6,4/15/15 13:30,25.61,14466.8,,,,,,
7,4/15/15 14:00,25.805,17222.3,,,,,,
8,4/15/15 14:30,26,16533.4,,,,,,
9,4/15/15 15:00,25.902,18600.1,,,,,,
10,4/15/15 15:30,26,19289,,,,,,
11,4/15/15 16:00,25.902,18600.1,,,,,,
12,4/15/15 16:30,25.902,13089,,,,,,
13,4/15/15 17:00,25.902,11022.3,,,,,,
14,4/15/15 17:30,25.708,6200,,,,,,
15,4/15/15 18:00,25.61,2411.1,,,,,,
16,4/15/15 18:30,25.513,527.4,,,,,,
17,4/15/15 19:00,25.513,0,,,,,,
18,4/15/15 19:30,25.416,0,,,,,,
19,4/15/15 20:00,25.222,0,,,,,,
20,4/15/15 20:30,25.125,0,,,,,,
21,4/15/15 21:00,25.028,0,,,,,,
22,4/15/15 21:30,24.931,0,,,,,,
23,4/15/15 22:00,24.835,0,,,,,,
24,4/15/15 22:30,24.835,0,,,,,,
25,4/15/15 23:00,25.222,0,,,,,,
26,4/15/15 23:30,25.125,0,,,,,,
27,4/16/15 0:00,24.931,0,,,,,,
28,4/16/15 0:30,25.028,0,,,,,,
29,4/16/15 1:00,25.125,0,,,,,,
30,4/16/15 1:30,25.028,0,,,,,,
31,4/16/15 2:00,25.028,0,,,,,,
32,4/16/15 2:30,24.931,0,,,,,,
33,4/16/15 3:00,24.931,0,,,,,,
34,4/16/15 3:30,24.931,0,,,,,,
35,4/16/15 4:00,24.931,0,,,,,,
36,4/16/15 4:30,24.931,0,,,,,,
37,4/16/15 5:00,24.835,0,,,,,,
38,4/16/15 5:30,24.835,0,,,,,,
39,4/16/15 6:00,24.641,0,,,,,,
40,4/16/15 6:30,24.641,279.9,,,,,,
41,4/16/15 7:00,24.545,828.8,,,,,,
42,4/16/15 7:30,24.641,871.9,,,,,,
43,4/16/15 8:00,24.641,1980.6,,,,,,
44,4/16/15 8:30,24.738,2497.2,,,,,,
45,4/16/15 9:00,24.738,3100,,,,,,
46,4/16/15 9:30,24.835,4822.3,,,,,,
47,4/16/15 10:00,24.835,2411.1,,,,,,
48,4/16/15 10:30,24.931,5511.1,,,,,,
49,4/16/15 11:00,25.125,2152.8,,,,,,
50,4/16/15 11:30,25.222,6200,,,,,,
51,4/16/15 12:00,25.319,6544.5,,,,,,
52,4/16/15 12:30,25.416,9644.5,,,,,,
53,4/16/15 13:00,25.513,11022.3,,,,,,
54,4/16/15 13:30,25.708,13089,,,,,,
55,4/16/15 14:00,25.902,18600.1,,,,,,
56,4/16/15 14:30,26,17911.2,,,,,,
57,4/16/15 15:00,26.097,24800.2,,,,,,
58,4/16/15 15:30,26.097,20666.8,,,,,,
59,4/16/15 16:00,25.708,1894.5,,,,,,
60,4/16/15 16:30,25.708,1636.1,,,,,,
61,4/16/15 17:00,25.805,5511.1,,,,,,
62,4/16/15 17:30,25.805,4133.4,,,,,,
63,4/16/15 18:00,25.61,1722.2,,,,,,
64,4/16/15 18:30,25.513,645.8,,,,,,
65,4/16/15 19:00,25.416,0,,,,,,
66,4/16/15 19:30,25.319,0,,,,,,
67,4/16/15 20:00,25.319,0,,,,,,
68,4/16/15 20:30,25.319,0,,,,,,
69,4/16/15 21:00,25.222,0,,,,,,
70,4/16/15 21:30,25.222,0,,,,,,
71,4/16/15 22:00,25.125,0,,,,,,
72,4/16/15 22:30,25.125,0,,,,,,
73,4/16/15 23:00,25.028,0,,,,,,
74,4/16/15 23:30,25.319,0,,,,,,
75,4/17/15 0:00,25.125,0,,,,,,
76,4/17/15 0:30,25.125,0,,,,,,
77,4/17/15 1:00,25.222,0,,,,,,
78,4/17/15 1:30,25.125,0,,,,,,
79,4/17/15 2:00,25.125,0,,,,,,
80,4/17/15 2:30,24.835,0,,,,,,
81,4/17/15 3:00,25.125,0,,,,,,
82,4/17/15 3:30,25.125,0,,,,,,
83,4/17/15 4:00,25.028,0,,,,,,
84,4/17/15 4:30,25.028,0,,,,,,
85,4/17/15 5:00,25.028,0,,,,,,
86,4/17/15 5:30,25.028,0,,,,,,
87,4/17/15 6:00,24.835,0,,,,,,
88,4/17/15 6:30,24.835,333.7,,,,,,
89,4/17/15 7:00,24.835,742.7,,,,,,
90,4/17/15 7:30,24.835,968.8,,,,,,
91,4/17/15 8:00,24.835,1550,,,,,,
92,4/17/15 8:30,24.931,2669.5,,,,,,
93,4/17/15 9:00,24.931,2583.4,,,,,,
94,4/17/15 9:30,25.028,3788.9,,,,,,
95,4/17/15 10:00,25.125,2755.6,,,,,,
96,4/17/15 10:30,25.125,2755.6,,,,,,
97,4/17/15 11:00,25.319,2152.8,,,,,,
98,4/17/15 11:30,25.416,7233.4,,,,,,
99,4/17/15 12:00,25.416,3272.2,,,,,,
100,4/17/15 12:30,25.513,2583.4,,,,,,
101,4/17/15 13:00,25.513,4305.6,,,,,,
102,4/17/15 13:30,25.805,13777.9,,,,,,
103,4/17/15 14:00,25.902,18600.1,,,,,,
104,4/17/15 14:30,26,12400.1,,,,,,
105,4/17/15 15:00,26.097,20666.8,,,,,,
106,4/17/15 15:30,26.195,16533.4,,,,,,
107,4/17/15 16:00,26.195,12400.1,,,,,,
108,4/17/15 16:30,26,11711.2,,,,,,
109,4/17/15 17:00,25.902,6200,,,,,,
110,4/17/15 17:30,25.805,4305.6,,,,,,
111,4/17/15 18:00,25.708,2066.7,,,,,,
112,4/17/15 18:30,25.61,462.9,,,,,,
113,4/17/15 19:00,25.513,0,,,,,,
114,4/17/15 19:30,25.513,0,,,,,,
115,4/17/15 20:00,25.416,0,,,,,,
116,4/17/15 20:30,25.416,0,,,,,,
117,4/17/15 21:00,25.319,0,,,,,,
118,4/17/15 21:30,25.319,0,,,,,,
119,4/17/15 22:00,25.319,0,,,,,,
120,4/17/15 22:30,25.319,0,,,,,,
121,4/17/15 23:00,25.125,0,,,,,,
122,4/17/15 23:30,25.125,0,,,,,,
123,4/18/15 0:00,25.319,0,,,,,,
124,4/18/15 0:30,25.319,0,,,,,,
125,4/18/15 1:00,25.222,0,,,,,,
126,4/18/15 1:30,25.125,0,,,,,,
127,4/18/15 2:00,25.125,0,,,,,,
128,4/18/15 2:30,25.028,0,,,,,,
129,4/18/15 3:00,24.835,0,,,,,,
130,4/18/15 3:30,24.931,0,,,,,,
131,4/18/15 4:00,25.028,0,,,,,,
132,4/18/15 4:30,25.028,0,,,,,,
133,4/18/15 5:00,25.028,0,,,,,,
134,4/18/15 5:30,24.931,0,,,,,,
135,4/18/15 6:00,24.931,0,,,,,,
136,4/18/15 6:30,24.931,226,,,,,,
137,4/18/15 7:00,24.835,624.3,,,,,,
138,4/18/15 7:30,24.738,1324,,,,,,
139,4/18/15 8:00,24.835,1377.8,,,,,,
140,4/18/15 8:30,24.931,1463.9,,,,,,
141,4/18/15 9:00,25.028,2497.2,,,,,,
142,4/18/15 9:30,25.125,2755.6,,,,,,
143,4/18/15 10:00,25.028,2755.6,,,,,,
144,4/18/15 10:30,25.125,3100,,,,,,
145,4/18/15 11:00,25.125,3100,,,,,,
146,4/18/15 11:30,25.319,2927.8,,,,,,
147,4/18/15 12:00,25.222,2152.8,,,,,,
148,4/18/15 12:30,25.513,7577.8,,,,,,
149,4/18/15 13:00,25.61,7577.8,,,,,,
150,4/18/15 13:30,25.708,10333.4,,,,,,
151,4/18/15 14:00,25.902,10333.4,,,,,,
152,4/18/15 14:30,26,11711.2,,,,,,
153,4/18/15 15:00,26,10333.4,,,,,,
154,4/18/15 15:30,26.097,8611.2,,,,,,
155,4/18/15 16:00,26,8611.2,,,,,,
156,4/18/15 16:30,25.902,1550,,,,,,
157,4/18/15 17:00,25.805,4650,,,,,,
158,4/18/15 17:30,25.805,1377.8,,,,,,
159,4/18/15 18:00,25.708,538.2,,,,,,
160,4/18/15 18:30,25.708,107.6,,,,,,
161,4/18/15 19:00,25.61,0,,,,,,
162,4/18/15 19:30,25.61,0,,,,,,
163,4/18/15 20:00,25.513,0,,,,,,
164,4/18/15 20:30,25.416,0,,,,,,
165,4/18/15 21:00,25.319,0,,,,,,
166,4/18/15 21:30,25.222,0,,,,,,
167,4/18/15 22:00,25.222,0,,,,,,
168,4/18/15 22:30,25.125,0,,,,,,
169,4/18/15 23:00,25.028,0,,,,,,
170,4/18/15 23:30,25.028,0,,,,,,
171,4/19/15 0:00,24.931,0,,,,,,
172,4/19/15 0:30,24.931,0,,,,,,
173,4/19/15 1:00,24.931,0,,,,,,
174,4/19/15 1:30,24.835,0,,,,,,
175,4/19/15 2:00,24.738,0,,,,,,
176,4/19/15 2:30,24.738,0,,,,,,
177,4/19/15 3:00,24.738,0,,,,,,
178,4/19/15 3:30,24.641,0,,,,,,
179,4/19/15 4:00,24.738,0,,,,,,
180,4/19/15 4:30,24.641,0,,,,,,
181,4/19/15 5:00,24.641,0,,,,,,
182,4/19/15 5:30,24.641,0,,,,,,
183,4/19/15 6:00,24.641,0,,,,,,
184,4/19/15 6:30,24.641,161.5,,,,,,
185,4/19/15 7:00,24.641,376.7,,,,,,
186,4/19/15 7:30,24.545,624.3,,,,,,
187,4/19/15 8:00,24.545,592,,,,,,
188,4/19/15 8:30,24.641,1722.2,,,,,,
189,4/19/15 9:00,24.641,958,,,,,,
190,4/19/15 9:30,24.641,1636.1,,,,,,
191,4/19/15 10:00,24.738,1550,,,,,,
192,4/19/15 10:30,24.835,2411.1,,,,,,
193,4/19/15 11:00,24.835,2583.4,,,,,,
194,4/19/15 11:30,24.931,2927.8,,,,,,
195,4/19/15 12:00,24.931,2927.8,,,,,,
196,4/19/15 12:30,25.222,5338.9,,,,,,
197,4/19/15 13:00,25.222,5166.7,,,,,,
198,4/19/15 13:30,25.222,6544.5,,,,,,
199,4/19/15 14:00,25.319,6544.5,,,,,,
200,4/19/15 14:30,25.416,7233.4,,,,,,
201,4/19/15 15:00,25.513,7577.8,,,,,,
202,4/19/15 15:30,25.513,5166.7,,,,,,
203,4/19/15 16:00,25.513,3961.1,,,,,,
204,4/19/15 16:30,25.513,1377.8,,,,,,
205,4/19/15 17:00,25.513,3100,,,,,,
206,4/19/15 17:30,25.416,1377.8,,,,,,
207,4/19/15 18:00,25.416,505.9,,,,,,
208,4/19/15 18:30,25.416,129.2,,,,,,
209,4/19/15 19:00,25.319,0,,,,,,
210,4/19/15 19:30,25.222,0,,,,,,
211,4/19/15 20:00,25.222,0,,,,,,
212,4/19/15 20:30,25.222,0,,,,,,
213,4/19/15 21:00,25.125,0,,,,,,
214,4/19/15 21:30,24.931,0,,,,,,
215,4/19/15 22:00,24.835,0,,,,,,
216,4/19/15 22:30,24.835,0,,,,,,
217,4/19/15 23:00,24.931,0,,,,,,
218,4/19/15 23:30,24.738,0,,,,,,
219,4/20/15 0:00,24.738,0,,,,,,
220,4/20/15 0:30,24.641,0,,,,,,
221,4/20/15 1:00,24.545,0,,,,,,
222,4/20/15 1:30,24.545,0,,,,,,
223,4/20/15 2:00,24.448,0,,,,,,
224,4/20/15 2:30,24.448,0,,,,,,
225,4/20/15 3:00,24.351,0,,,,,,
226,4/20/15 3:30,24.351,0,,,,,,
227,4/20/15 4:00,24.255,0,,,,,,
228,4/20/15 4:30,24.351,0,,,,,,
229,4/20/15 5:00,24.351,0,,,,,,
230,4/20/15 5:30,24.351,0,,,,,,
231,4/20/15 6:00,24.351,0,,,,,,
232,4/20/15 6:30,24.351,86.1,,,,,,
233,4/20/15 7:00,24.351,247.6,,,,,,
234,4/20/15 7:30,24.255,172.2,,,,,,
235,4/20/15 8:00,24.158,678.1,,,,,,
236,4/20/15 8:30,24.255,904.2,,,,,,
237,4/20/15 9:00,24.351,1550,,,,,,
238,4/20/15 9:30,24.448,581.3,,,,,,
239,4/20/15 10:00,24.545,1894.5,,,,,,
240,4/20/15 10:30,24.448,1550,,,,,,
241,4/20/15 11:00,24.448,2152.8,,,,,,
242,4/20/15 11:30,24.448,1377.8,,,,,,
243,4/20/15 12:00,24.545,2927.8,,,,,,
244,4/20/15 12:30,24.545,1151.7,,,,,,
245,4/20/15 13:00,24.641,2152.8,,,,,,
246,4/20/15 13:30,24.835,3272.2,,,,,,
247,4/20/15 14:00,24.835,4994.5,,,,,,
248,4/20/15 14:30,24.931,1980.6,,,,,,
249,4/20/15 15:00,24.931,1722.2,,,,,,
250,4/20/15 15:30,25.028,2927.8,,,,,,
251,4/20/15 16:00,25.125,2497.2,,,,,,
252,4/20/15 16:30,25.125,1722.2,,,,,,
253,4/20/15 17:00,25.125,1227.1,,,,,,
254,4/20/15 17:30,25.028,409,,,,,,
255,4/20/15 18:00,24.931,290.6,,,,,,
256,4/20/15 18:30,24.931,53.8,,,,,,
257,4/20/15 19:00,24.931,0,,,,,,
258,4/20/15 19:30,24.835,0,,,,,,
259,4/20/15 20:00,24.835,0,,,,,,
260,4/20/15 20:30,24.835,0,,,,,,
261,4/20/15 21:00,24.738,0,,,,,,
262,4/20/15 21:30,24.641,0,,,,,,
263,4/20/15 22:00,24.641,0,,,,,,
264,4/20/15 22:30,24.545,0,,,,,,
265,4/20/15 23:00,24.448,0,,,,,,
266,4/20/15 23:30,24.448,0,,,,,,
267,4/21/15 0:00,24.351,0,,,,,,
268,4/21/15 0:30,24.255,0,,,,,,
269,4/21/15 1:00,24.255,0,,,,,,
270,4/21/15 1:30,24.255,0,,,,,,
271,4/21/15 2:00,24.158,0,,,,,,
272,4/21/15 2:30,24.255,0,,,,,,
273,4/21/15 3:00,24.255,0,,,,,,
274,4/21/15 3:30,24.158,0,,,,,,
275,4/21/15 4:00,24.158,0,,,,,,
276,4/21/15 4:30,24.158,0,,,,,,
277,4/21/15 5:00,24.062,0,,,,,,
278,4/21/15 5:30,23.773,0,,,,,,
279,4/21/15 6:00,23.773,0,,,,,,
280,4/21/15 6:30,23.869,10.8,,,,,,
281,4/21/15 7:00,23.773,86.1,,,,,,
282,4/21/15 7:30,23.773,118.4,,,,,,
283,4/21/15 8:00,23.773,150.7,,,,,,
284,4/21/15 8:30,23.773,258.3,,,,,,
285,4/21/15 9:00,23.869,731.9,,,,,,
286,4/21/15 9:30,23.966,871.9,,,,,,
287,4/21/15 10:00,23.966,1184,,,,,,
288,4/21/15 10:30,24.062,1808.3,,,,,,
289,4/21/15 11:00,24.158,1722.2,,,,,,
290,4/21/15 11:30,24.158,1722.2,,,,,,
291,4/21/15 12:00,24.255,2411.1,,,,,,
292,4/21/15 12:30,24.448,2583.4,,,,,,
293,4/21/15 13:00,24.738,3616.7,,,,,,
294,4/21/15 13:30,24.641,1636.1,,,,,,
295,4/21/15 14:00,24.931,1463.9,,,,,,
296,4/21/15 14:30,25.125,4305.6,,,,,,
297,4/21/15 15:00,25.416,1334.7,,,,,,
298,4/21/15 15:30,25.416,2927.8,,,,,,
299,4/21/15 16:00,25.61,645.8,,,,,,
300,4/21/15 16:30,25.708,516.7,,,,,,
301,4/21/15 17:00,25.708,247.6,,,,,,
302,4/21/15 17:30,25.513,107.6,,,,,,
303,4/21/15 18:00,25.61,43.1,,,,,,
304,4/21/15 18:30,25.708,21.5,,,,,,
305,4/21/15 19:00,25.61,0,,,,,,
306,4/21/15 19:30,25.61,0,,,,,,
307,4/21/15 20:00,25.416,0,,,,,,
308,4/21/15 20:30,25.222,0,,,,,,
309,4/21/15 21:00,25.319,0,,,,,,
310,4/21/15 21:30,25.125,0,,,,,,
311,4/21/15 22:00,25.222,0,,,,,,
312,4/21/15 22:30,25.416,0,,,,,,
313,4/21/15 23:00,25.319,0,,,,,,
314,4/21/15 23:30,25.222,0,,,,,,
315,4/22/15 0:00,25.222,0,,,,,,
316,4/22/15 0:30,25.125,0,,,,,,
317,4/22/15 1:00,25.028,0,,,,,,
318,4/22/15 1:30,25.125,0,,,,,,
319,4/22/15 2:00,25.028,0,,,,,,
320,4/22/15 2:30,25.028,0,,,,,,
321,4/22/15 3:00,25.028,0,,,,,,
322,4/22/15 3:30,25.028,0,,,,,,
323,4/22/15 4:00,24.931,0,,,,,,
324,4/22/15 4:30,24.738,0,,,,,,
325,4/22/15 5:00,24.448,0,,,,,,
326,4/22/15 5:30,24.448,0,,,,,,
327,4/22/15 6:00,24.545,0,,,,,,
328,4/22/15 6:30,24.738,32.3,,,,,,
329,4/22/15 7:00,24.641,53.8,,,,,,
330,4/22/15 7:30,24.448,150.7,,,,,,
331,4/22/15 8:00,24.545,215.3,,,,,,
332,4/22/15 8:30,24.351,398.3,,,,,,
333,4/22/15 9:00,24.255,1076.4,,,,,,
334,4/22/15 9:30,24.641,1227.1,,,,,,
335,4/22/15 10:00,24.448,904.2,,,,,,
336,4/22/15 10:30,24.641,1808.3,,,,,,
337,4/22/15 11:00,24.641,1894.5,,,,,,
338,4/22/15 11:30,25.028,2411.1,,,,,,
339,4/22/15 12:00,25.319,2755.6,,,,,,
340,4/22/15 12:30,25.513,3444.5,,,,,,
341,4/22/15 13:00,25.805,4133.4,,,,,,
342,4/22/15 13:30,26.39,5338.9,,,,,,
343,4/22/15 14:00,26.488,5338.9,,,,,,
344,4/22/15 14:30,26.195,7577.8,,,,,,
345,4/22/15 15:00,25.902,4994.5,,,,,,
346,4/22/15 15:30,26.097,1636.1,,,,,,
347,4/22/15 16:00,26.683,1001,,,,,,
348,4/22/15 16:30,26.488,3444.5,,,,,,
349,4/22/15 17:00,26.585,807.3,,,,,,
350,4/22/15 17:30,26.683,764.2,,,,,,
351,4/22/15 18:00,26.488,484.4,,,,,,
352,4/22/15 18:30,26.39,64.6,,,,,,
353,4/22/15 19:00,26.195,0,,,,,,
354,4/22/15 19:30,25.902,0,,,,,,
355,4/22/15 20:00,25.902,0,,,,,,
356,4/22/15 20:30,26.39,0,,,,,,
357,4/22/15 21:00,25.902,0,,,,,,
358,4/22/15 21:30,26.585,0,,,,,,
359,4/22/15 22:00,26.39,0,,,,,,
360,4/22/15 22:30,26.39,0,,,,,,
361,4/22/15 23:00,26.585,0,,,,,,
362,4/22/15 23:30,26.097,0,,,,,,
363,4/23/15 0:00,26.292,0,,,,,,
364,4/23/15 0:30,26.488,0,,,,,,
365,4/23/15 1:00,26.195,0,,,,,,
366,4/23/15 1:30,26.097,0,,,,,,
367,4/23/15 2:00,25.61,0,,,,,,
368,4/23/15 2:30,25.805,0,,,,,,
369,4/23/15 3:00,25.416,0,,,,,,
370,4/23/15 3:30,25.416,0,,,,,,
371,4/23/15 4:00,25.513,0,,,,,,
372,4/23/15 4:30,25.513,0,,,,,,
373,4/23/15 5:00,25.319,0,,,,,,
374,4/23/15 5:30,25.222,0,,,,,,
375,4/23/15 6:00,25.319,0,,,,,,
376,4/23/15 6:30,25.319,21.5,,,,,,
377,4/23/15 7:00,25.319,139.9,,,,,,
378,4/23/15 7:30,25.416,333.7,,,,,,
379,4/23/15 8:00,25.319,279.9,,,,,,
380,4/23/15 8:30,25.416,592,,,,,,
381,4/23/15 9:00,25.708,710.4,,,,,,
382,4/23/15 9:30,25.902,1054.9,,,,,,
383,4/23/15 10:00,25.805,678.1,,,,,,
384,4/23/15 10:30,25.902,1463.9,,,,,,
385,4/23/15 11:00,26.097,1722.2,,,,,,
386,4/23/15 11:30,26.195,1894.5,,,,,,
387,4/23/15 12:00,26.292,2238.9,,,,,,
388,4/23/15 12:30,26.585,2583.4,,,,,,
389,4/23/15 13:00,26.488,2325,,,,,,
390,4/23/15 13:30,26.977,3272.2,,,,,,
391,4/23/15 14:00,26.879,4133.4,,,,,,
392,4/23/15 14:30,26.977,4650,,,,,,
393,4/23/15 15:00,26.977,3788.9,,,,,,
394,4/23/15 15:30,27.075,5166.7,,,,,,
395,4/23/15 16:00,27.173,4305.6,,,,,,
396,4/23/15 16:30,27.37,2755.6,,,,,,
397,4/23/15 17:00,27.173,183,,,,,,
398,4/23/15 17:30,27.173,43.1,,,,,,
399,4/23/15 18:00,27.272,43.1,,,,,,
400,4/23/15 18:30,27.37,21.5,,,,,,
401,4/23/15 19:00,27.37,0,,,,,,
402,4/23/15 19:30,27.272,0,,,,,,
403,4/23/15 20:00,26.683,0,,,,,,
404,4/23/15 20:30,26.977,0,,,,,,
405,4/23/15 21:00,26.781,0,,,,,,
406,4/23/15 21:30,26.585,0,,,,,,
407,4/23/15 22:00,26.39,0,,,,,,
408,4/23/15 22:30,27.37,0,,,,,,
409,4/23/15 23:00,26.977,0,,,,,,
410,4/23/15 23:30,26.097,0,,,,,,
411,4/24/15 0:00,26.39,0,,,,,,
412,4/24/15 0:30,26.292,0,,,,,,
413,4/24/15 1:00,26.195,0,,,,,,
414,4/24/15 1:30,25.902,0,,,,,,
415,4/24/15 2:00,25.61,0,,,,,,
416,4/24/15 2:30,25.805,0,,,,,,
417,4/24/15 3:00,25.513,0,,,,,,
418,4/24/15 3:30,25.416,0,,,,,,
419,4/24/15 4:00,25.416,0,,,,,,
420,4/24/15 4:30,25.416,0,,,,,,
421,4/24/15 5:00,25.319,0,,,,,,
422,4/24/15 5:30,25.319,0,,,,,,
423,4/24/15 6:00,25.319,0,,,,,,
424,4/24/15 6:30,25.319,53.8,,,,,,
425,4/24/15 7:00,25.319,129.2,,,,,,
426,4/24/15 7:30,25.222,193.8,,,,,,
427,4/24/15 8:00,25.222,312.2,,,,,,
428,4/24/15 8:30,25.222,398.3,,,,,,
429,4/24/15 9:00,25.222,484.4,,,,,,
430,4/24/15 9:30,25.319,570.5,,,,,,
431,4/24/15 10:00,25.513,699.7,,,,,,
432,4/24/15 10:30,25.805,936.5,,,,,,
433,4/24/15 11:00,26,1130.2,,,,,,
434,4/24/15 11:30,26.097,925.7,,,,,,
435,4/24/15 12:00,26.097,1463.9,,,,,,
436,4/24/15 12:30,26.488,1194.8,,,,,,
437,4/24/15 13:00,27.075,1636.1,,,,,,
438,4/24/15 13:30,27.37,1044.1,,,,,,
439,4/24/15 14:00,27.37,2152.8,,,,,,
440,4/24/15 14:30,27.567,1808.3,,,,,,
441,4/24/15 15:00,27.567,699.7,,,,,,
442,4/24/15 15:30,27.764,1550,,,,,,
443,4/24/15 16:00,28.06,2152.8,,,,,,
444,4/24/15 16:30,27.862,387.5,,,,,,
445,4/24/15 17:00,27.862,376.7,,,,,,
446,4/24/15 17:30,27.764,193.8,,,,,,
447,4/24/15 18:00,27.665,107.6,,,,,,
448,4/24/15 18:30,27.665,32.3,,,,,,
449,4/24/15 19:00,27.567,0,,,,,,
450,4/24/15 19:30,27.272,0,,,,,,
451,4/24/15 20:00,26.977,0,,,,,,
452,4/24/15 20:30,26.781,0,,,,,,
453,4/24/15 21:00,26.488,0,,,,,,
454,4/24/15 21:30,26.488,0,,,,,,
455,4/24/15 22:00,26.488,0,,,,,,
456,4/24/15 22:30,26.39,0,,,,,,
457,4/24/15 23:00,26.488,0,,,,,,
458,4/24/15 23:30,26.781,0,,,,,,
459,4/25/15 0:00,26.488,0,,,,,,
460,4/25/15 0:30,27.665,0,,,,,,
461,4/25/15 1:00,27.37,0,,,,,,
462,4/25/15 1:30,27.272,0,,,,,,
463,4/25/15 2:00,26.781,0,,,,,,
464,4/25/15 2:30,26.781,0,,,,,,
465,4/25/15 3:00,26.781,0,,,,,,
466,4/25/15 3:30,26.39,0,,,,,,
467,4/25/15 4:00,26.292,0,,,,,,
468,4/25/15 4:30,26.195,0,,,,,,
469,4/25/15 5:00,26.39,0,,,,,,
470,4/25/15 5:30,26.781,0,,,,,,
471,4/25/15 6:00,26.683,0,,,,,,
472,4/25/15 6:30,26.585,0,,,,,,
473,4/25/15 7:00,26.097,21.5,,,,,,
474,4/25/15 7:30,25.805,107.6,,,,,,
475,4/25/15 8:00,26,183,,,,,,
476,4/25/15 8:30,26.097,193.8,,,,,,
477,4/25/15 9:00,26.195,333.7,,,,,,
478,4/25/15 9:30,26.195,355.2,,,,,,
