Plot Title: MaunaluaBay_SiteN,,,,,,,,,
479,4/25/15 10:00,26.39,387.5,,,,,,
480,4/25/15 10:30,26.488,398.3,,,,,,
481,4/25/15 11:00,26.683,516.7,,,,,,
482,4/25/15 11:30,26.879,495.1,,,,,,
483,4/25/15 12:00,26.977,613.5,,,,,,
484,4/25/15 12:30,27.075,279.9,,,,,,
485,4/25/15 13:00,27.37,990.3,,,,,,
486,4/25/15 13:30,27.468,301.4,,,,,,
487,4/25/15 14:00,27.567,1259.4,,,,,,
488,4/25/15 14:30,27.665,269.1,,,,,,
489,4/25/15 15:00,28.06,839.6,,,,,,
490,4/25/15 15:30,28.258,818.1,,,,,,
491,4/25/15 16:00,28.357,645.8,,,,,,
492,4/25/15 16:30,28.456,1001,,,,,,
493,4/25/15 17:00,28.555,613.5,,,,,,
494,4/25/15 17:30,28.456,193.8,,,,,,
495,4/25/15 18:00,28.555,96.9,,,,,,
496,4/25/15 18:30,28.456,10.8,,,,,,
497,4/25/15 19:00,28.258,0,,,,,,
498,4/25/15 19:30,27.862,0,,,,,,
499,4/25/15 20:00,27.961,0,,,,,,
500,4/25/15 20:30,27.764,0,,,,,,
501,4/25/15 21:00,27.665,0,,,,,,
502,4/25/15 21:30,27.468,0,,,,,,
503,4/25/15 22:00,27.468,0,,,,,,
504,4/25/15 22:30,27.468,0,,,,,,
505,4/25/15 23:00,26.879,0,,,,,,
506,4/25/15 23:30,27.37,0,,,,,,
507,4/26/15 0:00,27.173,0,,,,,,
508,4/26/15 0:30,27.37,0,,,,,,
509,4/26/15 1:00,27.272,0,,,,,,
510,4/26/15 1:30,27.468,0,,,,,,
511,4/26/15 2:00,27.567,0,,,,,,
512,4/26/15 2:30,27.468,0,,,,,,
513,4/26/15 3:00,27.37,0,,,,,,
514,4/26/15 3:30,27.272,0,,,,,,
515,4/26/15 4:00,27.272,0,,,,,,
516,4/26/15 4:30,27.173,0,,,,,,
517,4/26/15 5:00,27.173,0,,,,,,
518,4/26/15 5:30,27.075,0,,,,,,
519,4/26/15 6:00,27.075,0,,,,,,
520,4/26/15 6:30,27.075,0,,,,,,
521,4/26/15 7:00,27.075,32.3,,,,,,
522,4/26/15 7:30,26.977,64.6,,,,,,
523,4/26/15 8:00,26.781,107.6,,,,,,
524,4/26/15 8:30,26.879,183,,,,,,
525,4/26/15 9:00,26.977,86.1,,,,,,
526,4/26/15 9:30,27.075,161.5,,,,,,
527,4/26/15 10:00,27.075,204.5,,,,,,
528,4/26/15 10:30,27.173,236.8,,,,,,
529,4/26/15 11:00,27.37,247.6,,,,,,
530,4/26/15 11:30,27.567,387.5,,,,,,
531,4/26/15 12:00,27.468,344.4,,,,,,
532,4/26/15 12:30,27.468,183,,,,,,
533,4/26/15 13:00,27.665,462.9,,,,,,
534,4/26/15 13:30,27.764,344.4,,,,,,
535,4/26/15 14:00,28.159,656.6,,,,,,
536,4/26/15 14:30,28.258,247.6,,,,,,
537,4/26/15 15:00,28.357,193.8,,,,,,
538,4/26/15 15:30,28.357,129.2,,,,,,
539,4/26/15 16:00,28.555,86.1,,,,,,
540,4/26/15 16:30,28.258,96.9,,,,,,
541,4/26/15 17:00,28.159,43.1,,,,,,
542,4/26/15 17:30,28.258,10.8,,,,,,
543,4/26/15 18:00,28.06,0,,,,,,
544,4/26/15 18:30,27.764,0,,,,,,
545,4/26/15 19:00,27.764,0,,,,,,
546,4/26/15 19:30,27.764,0,,,,,,
547,4/26/15 20:00,27.862,0,,,,,,
548,4/26/15 20:30,27.862,0,,,,,,
549,4/26/15 21:00,27.764,0,,,,,,
550,4/26/15 21:30,27.567,0,,,,,,
551,4/26/15 22:00,27.567,0,,,,,,
552,4/26/15 22:30,27.567,0,,,,,,
553,4/26/15 23:00,27.37,0,,,,,,
554,4/26/15 23:30,27.272,0,,,,,,
555,4/27/15 0:00,27.37,0,,,,,,
556,4/27/15 0:30,27.272,0,,,,,,
557,4/27/15 1:00,27.173,0,,,,,,
558,4/27/15 1:30,27.075,0,,,,,,
559,4/27/15 2:00,27.075,0,,,,,,
560,4/27/15 2:30,27.075,0,,,,,,
561,4/27/15 3:00,26.977,0,,,,,,
562,4/27/15 3:30,26.879,0,,,,,,
563,4/27/15 4:00,26.879,0,,,,,,
564,4/27/15 4:30,26.781,0,,,,,,
565,4/27/15 5:00,26.683,0,,,,,,
566,4/27/15 5:30,26.683,0,,,,,,
567,4/27/15 6:00,26.585,0,,,,,,
568,4/27/15 6:30,26.585,64.6,,,,,,
569,4/27/15 7:00,26.488,172.2,,,,,,
570,4/27/15 7:30,26.39,301.4,,,,,,
571,4/27/15 8:00,26.39,409,,,,,,
572,4/27/15 8:30,26.292,516.7,,,,,,
573,4/27/15 9:00,26.195,807.3,,,,,,
574,4/27/15 9:30,26.097,796.5,,,,,,
575,4/27/15 10:00,26.097,936.5,,,,,,
576,4/27/15 10:30,26.097,1033.3,,,,,,
577,4/27/15 11:00,26,635.1,,,,,,
578,4/27/15 11:30,26.097,1205.6,,,,,,
579,4/27/15 12:00,26.195,1463.9,,,,,,
580,4/27/15 12:30,26.195,1280.9,,,,,,
581,4/27/15 13:00,26.195,1894.5,,,,,,
582,4/27/15 13:30,26.292,1151.7,,,,,,
583,4/27/15 14:00,26.292,1011.8,,,,,,
584,4/27/15 14:30,26.292,893.4,,,,,,
585,4/27/15 15:00,26.39,807.3,,,,,,
586,4/27/15 15:30,26.39,968.8,,,,,,
587,4/27/15 16:00,26.488,3444.5,,,,,,
588,4/27/15 16:30,26.488,2755.6,,,,,,
589,4/27/15 17:00,26.488,3100,,,,,,
590,4/27/15 17:30,26.39,1054.9,,,,,,
591,4/27/15 18:00,26.292,312.2,,,,,,
592,4/27/15 18:30,26.292,107.6,,,,,,
593,4/27/15 19:00,26.195,0,,,,,,
594,4/27/15 19:30,26.195,0,,,,,,
595,4/27/15 20:00,26.097,0,,,,,,
596,4/27/15 20:30,26.097,0,,,,,,
597,4/27/15 21:00,26,0,,,,,,
598,4/27/15 21:30,25.902,0,,,,,,
599,4/27/15 22:00,25.805,0,,,,,,
600,4/27/15 22:30,25.708,0,,,,,,
601,4/27/15 23:00,25.61,0,,,,,,
602,4/27/15 23:30,25.61,0,,,,,,
603,4/28/15 0:00,25.513,0,,,,,,
604,4/28/15 0:30,25.513,0,,,,,,
605,4/28/15 1:00,25.513,0,,,,,,
606,4/28/15 1:30,25.416,0,,,,,,
607,4/28/15 2:00,25.416,0,,,,,,
608,4/28/15 2:30,25.319,0,,,,,,
609,4/28/15 3:00,25.319,0,,,,,,
610,4/28/15 3:30,25.222,0,,,,,,
611,4/28/15 4:00,25.222,0,,,,,,
612,4/28/15 4:30,25.222,0,,,,,,
613,4/28/15 5:00,25.222,0,,,,,,
614,4/28/15 5:30,25.125,0,,,,,,
615,4/28/15 6:00,25.125,0,,,,,,
616,4/28/15 6:30,25.028,43.1,,,,,,
617,4/28/15 7:00,25.028,183,,,,,,
618,4/28/15 7:30,25.125,172.2,,,,,,
619,4/28/15 8:00,25.125,247.6,,,,,,
620,4/28/15 8:30,25.125,484.4,,,,,,
621,4/28/15 9:00,25.125,398.3,,,,,,
622,4/28/15 9:30,25.222,721.2,,,,,,
623,4/28/15 10:00,25.319,602.8,,,,,,
624,4/28/15 10:30,25.416,979.5,,,,,,
625,4/28/15 11:00,25.416,559.7,,,,,,
626,4/28/15 11:30,25.513,688.9,,,,,,
627,4/28/15 12:00,25.61,839.6,,,,,,
628,4/28/15 12:30,25.708,1248.6,,,,,,
629,4/28/15 13:00,25.805,1377.8,,,,,,
630,4/28/15 13:30,25.902,1162.5,,,,,,
631,4/28/15 14:00,26,1808.3,,,,,,
632,4/28/15 14:30,26.097,721.2,,,,,,
633,4/28/15 15:00,26.195,2411.1,,,,,,
634,4/28/15 15:30,26.195,581.3,,,,,,
635,4/28/15 16:00,26.097,355.2,,,,,,
636,4/28/15 16:30,26.195,613.5,,,,,,
637,4/28/15 17:00,26.097,290.6,,,,,,
638,4/28/15 17:30,26,344.4,,,,,,
639,4/28/15 18:00,26,312.2,,,,,,
640,4/28/15 18:30,26,96.9,,,,,,
641,4/28/15 19:00,25.902,0,,,,,,
642,4/28/15 19:30,25.805,0,,,,,,
643,4/28/15 20:00,25.708,0,,,,,,
644,4/28/15 20:30,25.708,0,,,,,,
645,4/28/15 21:00,25.708,0,,,,,,
646,4/28/15 21:30,25.708,0,,,,,,
647,4/28/15 22:00,25.61,0,,,,,,
648,4/28/15 22:30,25.61,0,,,,,,
649,4/28/15 23:00,25.513,0,,,,,,
650,4/28/15 23:30,25.513,0,,,,,,
651,4/29/15 0:00,25.513,0,,,,,,
652,4/29/15 0:30,25.416,0,,,,,,
653,4/29/15 1:00,25.416,0,,,,,,
654,4/29/15 1:30,25.416,0,,,,,,
655,4/29/15 2:00,25.319,0,,,,,,
656,4/29/15 2:30,25.416,0,,,,,,
657,4/29/15 3:00,25.416,0,,,,,,
658,4/29/15 3:30,25.416,0,,,,,,
659,4/29/15 4:00,25.319,0,,,,,,
660,4/29/15 4:30,25.222,0,,,,,,
661,4/29/15 5:00,25.125,0,,,,,,
662,4/29/15 5:30,25.125,0,,,,,,
663,4/29/15 6:00,25.125,0,,,,,,
664,4/29/15 6:30,25.028,96.9,,,,,,
665,4/29/15 7:00,25.028,172.2,,,,,,
666,4/29/15 7:30,25.125,312.2,,,,,,
667,4/29/15 8:00,25.125,376.7,,,,,,
668,4/29/15 8:30,25.125,355.2,,,,,,
669,4/29/15 9:00,25.125,322.9,,,,,,
670,4/29/15 9:30,25.125,430.6,,,,,,
671,4/29/15 10:00,25.125,505.9,,,,,,
672,4/29/15 10:30,25.222,656.6,,,,,,
673,4/29/15 11:00,25.125,796.5,,,,,,
674,4/29/15 11:30,25.319,818.1,,,,,,
675,4/29/15 12:00,25.319,1173.3,,,,,,
676,4/29/15 12:30,25.416,1216.3,,,,,,
677,4/29/15 13:00,25.513,2497.2,,,,,,
678,4/29/15 13:30,25.513,549,,,,,,
679,4/29/15 14:00,25.61,1550,,,,,,
680,4/29/15 14:30,25.805,624.3,,,,,,
681,4/29/15 15:00,25.805,3788.9,,,,,,
682,4/29/15 15:30,25.805,742.7,,,,,,
683,4/29/15 16:00,25.805,904.2,,,,,,
684,4/29/15 16:30,25.902,1636.1,,,,,,
685,4/29/15 17:00,25.805,398.3,,,,,,
686,4/29/15 17:30,25.805,839.6,,,,,,
687,4/29/15 18:00,25.708,247.6,,,,,,
688,4/29/15 18:30,25.708,64.6,,,,,,
689,4/29/15 19:00,25.61,0,,,,,,
690,4/29/15 19:30,25.61,0,,,,,,
691,4/29/15 20:00,25.513,0,,,,,,
692,4/29/15 20:30,25.513,0,,,,,,
693,4/29/15 21:00,25.513,0,,,,,,
694,4/29/15 21:30,25.416,0,,,,,,
695,4/29/15 22:00,25.319,0,,,,,,
696,4/29/15 22:30,25.319,0,,,,,,
697,4/29/15 23:00,25.319,0,,,,,,
698,4/29/15 23:30,25.222,0,,,,,,
699,4/30/15 0:00,25.222,0,,,,,,
700,4/30/15 0:30,25.125,0,,,,,,
701,4/30/15 1:00,25.125,0,,,,,,
702,4/30/15 1:30,25.125,0,,,,,,
703,4/30/15 2:00,25.125,0,,,,,,
704,4/30/15 2:30,25.125,0,,,,,,
705,4/30/15 3:00,25.028,0,,,,,,
706,4/30/15 3:30,25.028,0,,,,,,
707,4/30/15 4:00,25.028,0,,,,,,
708,4/30/15 4:30,25.028,0,,,,,,
709,4/30/15 5:00,24.931,0,,,,,,
710,4/30/15 5:30,24.835,0,,,,,,
711,4/30/15 6:00,24.738,0,,,,,,
712,4/30/15 6:30,24.738,43.1,,,,,,
713,4/30/15 7:00,24.738,183,,,,,,
714,4/30/15 7:30,24.738,183,,,,,,
715,4/30/15 8:00,24.738,279.9,,,,,,
716,4/30/15 8:30,24.835,602.8,,,,,,
717,4/30/15 9:00,24.835,247.6,,,,,,
718,4/30/15 9:30,24.835,1151.7,,,,,,
719,4/30/15 10:00,24.931,839.6,,,,,,
720,4/30/15 10:30,24.835,624.3,,,,,,
721,4/30/15 11:00,24.931,1345.5,,,,,,
722,4/30/15 11:30,25.028,1087.2,,,,,,
723,4/30/15 12:00,25.222,1722.2,,,,,,
724,4/30/15 12:30,25.319,1980.6,,,,,,
725,4/30/15 13:00,25.416,2755.6,,,,,,
726,4/30/15 13:30,25.61,2755.6,,,,,,
727,4/30/15 14:00,25.61,3616.7,,,,,,
728,4/30/15 14:30,25.805,3961.1,,,,,,
729,4/30/15 15:00,25.902,6200,,,,,,
730,4/30/15 15:30,25.805,1377.8,,,,,,
731,4/30/15 16:00,26,5166.7,,,,,,
732,4/30/15 16:30,25.902,936.5,,,,,,
733,4/30/15 17:00,25.902,1722.2,,,,,,
734,4/30/15 17:30,25.902,1894.5,,,,,,
735,4/30/15 18:00,25.805,247.6,,,,,,
736,4/30/15 18:30,25.805,86.1,,,,,,
737,4/30/15 19:00,25.708,0,,,,,,
738,4/30/15 19:30,25.61,0,,,,,,
739,4/30/15 20:00,25.416,0,,,,,,
740,4/30/15 20:30,25.416,0,,,,,,
741,4/30/15 21:00,25.416,0,,,,,,
742,4/30/15 21:30,25.416,0,,,,,,
743,4/30/15 22:00,25.319,0,,,,,,
744,4/30/15 22:30,25.222,0,,,,,,
745,4/30/15 23:00,25.222,0,,,,,,
746,4/30/15 23:30,25.222,0,,,,,,
747,5/1/15 0:00,25.222,0,,,,,,
748,5/1/15 0:30,25.125,0,,,,,,
749,5/1/15 1:00,25.028,0,,,,,,
750,5/1/15 1:30,25.028,0,,,,,,
751,5/1/15 2:00,25.028,0,,,,,,
752,5/1/15 2:30,25.125,0,,,,,,
753,5/1/15 3:00,25.125,0,,,,,,
754,5/1/15 3:30,25.125,0,,,,,,
755,5/1/15 4:00,25.125,0,,,,,,
756,5/1/15 4:30,25.125,0,,,,,,
757,5/1/15 5:00,25.125,0,,,,,,
758,5/1/15 5:30,25.125,0,,,,,,
759,5/1/15 6:00,25.028,0,,,,,,
760,5/1/15 6:30,24.835,64.6,,,,,,
761,5/1/15 7:00,24.835,204.5,,,,,,
762,5/1/15 7:30,24.835,301.4,,,,,,
763,5/1/15 8:00,24.931,624.3,,,,,,
764,5/1/15 8:30,24.931,516.7,,,,,,
765,5/1/15 9:00,25.028,538.2,,,,,,
766,5/1/15 9:30,25.028,721.2,,,,,,
767,5/1/15 10:00,25.028,699.7,,,,,,
768,5/1/15 10:30,25.028,1108.7,,,,,,
769,5/1/15 11:00,25.028,592,,,,,,
770,5/1/15 11:30,25.028,613.5,,,,,,
771,5/1/15 12:00,25.125,1119.5,,,,,,
772,5/1/15 12:30,25.222,990.3,,,,,,
773,5/1/15 13:00,25.319,1550,,,,,,
774,5/1/15 13:30,25.222,1087.2,,,,,,
775,5/1/15 14:00,25.319,1065.6,,,,,,
776,5/1/15 14:30,25.416,1636.1,,,,,,
777,5/1/15 15:00,25.513,2583.4,,,,,,
778,5/1/15 15:30,25.513,516.7,,,,,,
779,5/1/15 16:00,25.61,2755.6,,,,,,
780,5/1/15 16:30,25.61,1550,,,,,,
781,5/1/15 17:00,25.61,505.9,,,,,,
782,5/1/15 17:30,25.513,409,,,,,,
783,5/1/15 18:00,25.513,301.4,,,,,,
784,5/1/15 18:30,25.416,75.3,,,,,,
785,5/1/15 19:00,25.416,0,,,,,,
786,5/1/15 19:30,25.222,0,,,,,,
787,5/1/15 20:00,25.125,0,,,,,,
788,5/1/15 20:30,25.125,0,,,,,,
789,5/1/15 21:00,25.222,0,,,,,,
790,5/1/15 21:30,25.125,0,,,,,,
791,5/1/15 22:00,25.028,0,,,,,,
792,5/1/15 22:30,24.931,0,,,,,,
793,5/1/15 23:00,24.931,0,,,,,,
794,5/1/15 23:30,24.835,0,,,,,,
795,5/2/15 0:00,24.738,0,,,,,,
796,5/2/15 0:30,24.738,0,,,,,,
797,5/2/15 1:00,24.641,0,,,,,,
798,5/2/15 1:30,24.641,0,,,,,,
799,5/2/15 2:00,24.641,0,,,,,,
800,5/2/15 2:30,24.641,0,,,,,,
801,5/2/15 3:00,24.641,0,,,,,,
802,5/2/15 3:30,24.641,0,,,,,,
803,5/2/15 4:00,24.641,0,,,,,,
804,5/2/15 4:30,24.641,0,,,,,,
805,5/2/15 5:00,24.641,0,,,,,,
806,5/2/15 5:30,24.545,0,,,,,,
807,5/2/15 6:00,24.545,10.8,,,,,,
808,5/2/15 6:30,24.351,172.2,,,,,,
809,5/2/15 7:00,24.255,269.1,,,,,,
810,5/2/15 7:30,24.255,333.7,,,,,,
811,5/2/15 8:00,24.351,559.7,,,,,,
812,5/2/15 8:30,24.448,441.3,,,,,,
813,5/2/15 9:00,24.545,473.6,,,,,,
814,5/2/15 9:30,24.545,753.5,,,,,,
815,5/2/15 10:00,24.641,818.1,,,,,,
816,5/2/15 10:30,24.641,979.5,,,,,,
817,5/2/15 11:00,24.738,1001,,,,,,
818,5/2/15 11:30,24.738,1119.5,,,,,,
819,5/2/15 12:00,25.028,2325,,,,,,
820,5/2/15 12:30,25.125,2755.6,,,,,,
821,5/2/15 13:00,25.222,3788.9,,,,,,
822,5/2/15 13:30,25.513,4133.4,,,,,,
823,5/2/15 14:00,25.61,2411.1,,,,,,
824,5/2/15 14:30,25.708,6200,,,,,,
825,5/2/15 15:00,25.805,4994.5,,,,,,
826,5/2/15 15:30,25.708,3961.1,,,,,,
827,5/2/15 16:00,25.805,3444.5,,,,,,
828,5/2/15 16:30,25.805,1097.9,,,,,,
829,5/2/15 17:00,25.805,1377.8,,,,,,
830,5/2/15 17:30,25.708,1636.1,,,,,,
831,5/2/15 18:00,25.708,839.6,,,,,,
832,5/2/15 18:30,25.61,258.3,,,,,,
833,5/2/15 19:00,25.513,0,,,,,,
834,5/2/15 19:30,25.416,0,,,,,,
835,5/2/15 20:00,25.222,0,,,,,,
836,5/2/15 20:30,25.222,0,,,,,,
837,5/2/15 21:00,25.222,0,,,,,,
838,5/2/15 21:30,25.222,0,,,,,,
839,5/2/15 22:00,25.125,0,,,,,,
840,5/2/15 22:30,25.028,0,,,,,,
841,5/2/15 23:00,24.931,0,,,,,,
842,5/2/15 23:30,24.835,0,,,,,,
843,5/3/15 0:00,24.835,0,,,,,,
844,5/3/15 0:30,24.738,0,,,,,,
845,5/3/15 1:00,24.738,0,,,,,,
846,5/3/15 1:30,24.738,0,,,,,,
847,5/3/15 2:00,24.738,0,,,,,,
848,5/3/15 2:30,24.835,0,,,,,,
849,5/3/15 3:00,24.835,0,,,,,,
850,5/3/15 3:30,24.835,0,,,,,,
851,5/3/15 4:00,24.835,0,,,,,,
852,5/3/15 4:30,24.835,0,,,,,,
853,5/3/15 5:00,24.835,0,,,,,,
854,5/3/15 5:30,24.738,0,,,,,,
855,5/3/15 6:00,24.738,10.8,,,,,,
856,5/3/15 6:30,24.641,161.5,,,,,,
857,5/3/15 7:00,24.545,355.2,,,,,,
858,5/3/15 7:30,24.448,516.7,,,,,,
859,5/3/15 8:00,24.448,710.4,,,,,,
860,5/3/15 8:30,24.448,925.7,,,,,,
861,5/3/15 9:00,24.448,699.7,,,,,,
862,5/3/15 9:30,24.448,796.5,,,,,,
863,5/3/15 10:00,24.448,1636.1,,,,,,
864,5/3/15 10:30,24.545,1065.6,,,,,,
865,5/3/15 11:00,24.545,1808.3,,,,,,
866,5/3/15 11:30,24.738,2238.9,,,,,,
867,5/3/15 12:00,24.931,721.2,,,,,,
868,5/3/15 12:30,25.222,3788.9,,,,,,
869,5/3/15 13:00,25.222,1463.9,,,,,,
870,5/3/15 13:30,25.513,4822.3,,,,,,
871,5/3/15 14:00,25.61,5511.1,,,,,,
872,5/3/15 14:30,25.513,4822.3,,,,,,
873,5/3/15 15:00,25.513,5511.1,,,,,,
874,5/3/15 15:30,25.61,5166.7,,,,,,
875,5/3/15 16:00,25.61,5338.9,,,,,,
876,5/3/15 16:30,25.708,2583.4,,,,,,
877,5/3/15 17:00,25.708,2755.6,,,,,,
878,5/3/15 17:30,25.61,1894.5,,,,,,
879,5/3/15 18:00,25.513,247.6,,,,,,
880,5/3/15 18:30,25.513,86.1,,,,,,
881,5/3/15 19:00,25.416,0,,,,,,
882,5/3/15 19:30,25.319,0,,,,,,
883,5/3/15 20:00,25.222,0,,,,,,
884,5/3/15 20:30,25.125,0,,,,,,
885,5/3/15 21:00,25.125,0,,,,,,
886,5/3/15 21:30,25.028,0,,,,,,
887,5/3/15 22:00,24.931,0,,,,,,
888,5/3/15 22:30,24.931,0,,,,,,
889,5/3/15 23:00,24.738,0,,,,,,
890,5/3/15 23:30,24.738,0,,,,,,
891,5/4/15 0:00,24.931,0,,,,,,
892,5/4/15 0:30,24.931,0,,,,,,
893,5/4/15 1:00,25.125,0,,,,,,
894,5/4/15 1:30,24.835,0,,,,,,
895,5/4/15 2:00,24.738,0,,,,,,
896,5/4/15 2:30,24.641,0,,,,,,
897,5/4/15 3:00,24.738,0,,,,,,
898,5/4/15 3:30,24.738,0,,,,,,
899,5/4/15 4:00,24.835,0,,,,,,
900,5/4/15 4:30,24.835,0,,,,,,
901,5/4/15 5:00,24.835,0,,,,,,
902,5/4/15 5:30,24.835,0,,,,,,
903,5/4/15 6:00,24.738,21.5,,,,,,
904,5/4/15 6:30,24.738,150.7,,,,,,
905,5/4/15 7:00,24.641,398.3,,,,,,
906,5/4/15 7:30,24.545,398.3,,,,,,
907,5/4/15 8:00,24.545,1011.8,,,,,,
908,5/4/15 8:30,24.545,925.7,,,,,,
909,5/4/15 9:00,24.545,1313.2,,,,,,
910,5/4/15 9:30,24.545,1280.9,,,,,,
911,5/4/15 10:00,24.641,2583.4,,,,,,
912,5/4/15 10:30,24.641,1894.5,,,,,,
913,5/4/15 11:00,24.641,1894.5,,,,,,
914,5/4/15 11:30,24.738,3100,,,,,,
915,5/4/15 12:00,24.835,2411.1,,,,,,
916,5/4/15 12:30,24.931,3100,,,,,,
917,5/4/15 13:00,25.125,3100,,,,,,
918,5/4/15 13:30,25.125,4305.6,,,,,,
919,5/4/15 14:00,25.319,5166.7,,,,,,
920,5/4/15 14:30,25.416,5511.1,,,,,,
921,5/4/15 15:00,25.416,1980.6,,,,,,
922,5/4/15 15:30,25.513,4477.8,,,,,,
923,5/4/15 16:00,25.61,4133.4,,,,,,
924,5/4/15 16:30,25.61,2927.8,,,,,,
925,5/4/15 17:00,25.61,3272.2,,,,,,
926,5/4/15 17:30,25.61,2927.8,,,,,,
927,5/4/15 18:00,25.513,839.6,,,,,,
928,5/4/15 18:30,25.513,129.2,,,,,,
929,5/4/15 19:00,25.513,0,,,,,,
930,5/4/15 19:30,25.416,0,,,,,,
931,5/4/15 20:00,25.416,0,,,,,,
932,5/4/15 20:30,25.416,0,,,,,,
933,5/4/15 21:00,25.319,0,,,,,,
934,5/4/15 21:30,25.222,0,,,,,,
935,5/4/15 22:00,24.931,0,,,,,,
936,5/4/15 22:30,24.931,0,,,,,,
937,5/4/15 23:00,24.931,0,,,,,,
938,5/4/15 23:30,24.931,0,,,,,,
939,5/5/15 0:00,24.931,0,,,,,,
940,5/5/15 0:30,24.835,0,,,,,,
941,5/5/15 1:00,24.641,0,,,,,,
942,5/5/15 1:30,24.641,0,,,,,,
943,5/5/15 2:00,24.641,0,,,,,,
944,5/5/15 2:30,24.931,0,,,,,,
945,5/5/15 3:00,25.028,0,,,,,,
946,5/5/15 3:30,24.641,0,,,,,,
947,5/5/15 4:00,24.641,0,,,,,,
948,5/5/15 4:30,24.641,0,,,,,,
949,5/5/15 5:00,24.835,0,,,,,,
950,5/5/15 5:30,24.738,0,,,,,,
951,5/5/15 6:00,24.641,0,,,,,,
952,5/5/15 6:30,24.545,75.3,,,,,,
953,5/5/15 7:00,24.448,226,,,,,,
954,5/5/15 7:30,24.448,269.1,,,,,,
955,5/5/15 8:00,24.448,958,,,,,,
956,5/5/15 8:30,24.545,1033.3,,,,,,
957,5/5/15 9:00,24.641,1463.9,,,,,,
958,5/5/15 9:30,24.641,1636.1,,,,,,
959,5/5/15 10:00,24.641,1162.5,,,,,,
960,5/5/15 10:30,24.641,1087.2,,,,,,
961,5/5/15 11:00,24.738,3444.5,,,,,,
962,5/5/15 11:30,24.835,3961.1,,,,,,
963,5/5/15 12:00,24.931,3100,,,,,,
964,5/5/15 12:30,25.125,3961.1,,,,,,
965,5/5/15 13:00,25.125,3961.1,,,,,,
966,5/5/15 13:30,25.416,5166.7,,,,,,
967,5/5/15 14:00,25.61,4650,,,,,,
968,5/5/15 14:30,25.708,4477.8,,,,,,
969,5/5/15 15:00,25.708,4994.5,,,,,,
